"No.","Time","Source","Destination","Protocol","Length","Info"
"1231","20.480389","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.84.53? Tell 172.16.86.137"
"1232","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1233","20.480389","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.81.214? Tell 172.16.86.137"
"1234","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1235","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1236","20.480389","AzureWav_06:7f:9f","Broadcast","ARP","60","Who has 169.254.169.254? Tell 172.16.80.134"
"1237","20.480389","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1238","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1239","20.480389","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1240","20.684996","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1241","20.684996","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1242","20.684996","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1243","20.684996","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1244","20.684996","IntelCor_91:73:28","Broadcast","ARP","60","Who has 172.16.81.231? Tell 172.16.86.188"
"1245","20.684996","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1246","20.684996","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.65? Tell 172.16.80.1"
"1247","20.684996","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1248","20.889194","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1249","20.889194","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1250","20.889194","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1251","20.889194","IntelCor_d8:1f:c6","Broadcast","ARP","60","Who has 172.16.83.169? (ARP Probe)"
"1252","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1253","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1254","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1255","21.094396","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1256","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1257","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1258","21.094396","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1259","21.299855","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.83.246? Tell 172.16.87.168"
"1260","21.299855","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1261","21.299855","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1262","21.299855","ca:c1:0d:17:65:a4","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.84.0"
"1263","21.299855","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1264","21.299855","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1265","21.299855","AzureWav_8f:a2:ff","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.84.81"
"1266","21.299855","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1267","21.299855","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1268","21.299855","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1269","21.299855","de:a6:86:ec:7e:b9","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.85.184"
"1270","21.299855","56:18:f2:89:2a:e0","Broadcast","ARP","60","Gratuitous ARP for 172.16.83.171 (Request)"
"1271","21.300702","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1272","21.300702","IntelCor_91:73:28","Broadcast","ARP","60","Who has 172.16.81.231? Tell 172.16.86.188"
"1273","21.300702","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.84.53? Tell 172.16.86.137"
"1274","21.300702","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.81.214? Tell 172.16.86.137"
"1275","21.300702","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.134? Tell 172.16.80.1"
"1276","21.606747","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1277","21.606747","ce:fd:0f:dc:1d:90","Broadcast","ARP","60","ARP Announcement for 172.16.83.246"
"1278","21.606747","ce:fd:0f:dc:1d:90","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.83.246"
"1279","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1280","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1281","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1282","21.606747","AzureWav_06:7f:9f","Broadcast","ARP","60","Who has 169.254.169.254? Tell 172.16.80.134"
"1283","21.606747","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1284","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1285","21.606747","ca:c1:0d:17:65:a4","Broadcast","ARP","60","ARP Announcement for 172.16.84.0"
"1286","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1287","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1288","21.606747","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1289","21.606747","AzureWav_8f:a2:ff","Broadcast","ARP","60","Who has 172.16.84.81? (ARP Probe)"
"1290","21.606747","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1291","21.810559","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1292","21.810559","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.65? Tell 172.16.80.1"
"1293","21.810559","ca:c1:0d:17:65:a4","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.84.0"
"1294","21.810559","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.143? Tell 172.16.80.1"
"1295","21.810559","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1296","22.016179","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1297","22.016179","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1298","22.016179","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1299","22.016179","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1300","22.016179","IntelCor_d8:1f:c6","Broadcast","ARP","60","ARP Announcement for 172.16.83.169"
"1301","22.016179","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1302","22.016179","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1303","22.016179","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1304","22.016179","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1305","22.016179","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1306","22.016179","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1307","22.016179","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1308","22.220720","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1309","22.220720","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1310","22.220720","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1311","22.220720","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1312","22.220720","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1313","22.220720","172.16.83.210","172.16.87.255","UDP","82","59687  >  1947 Len=40"
"1314","22.220720","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1315","22.220720","IntelCor_f7:df:96","Broadcast","ARP","60","Who has 172.16.81.197? Tell 172.16.87.22"
"1316","22.220720","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1317","22.220720","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1318","22.425058","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1319","22.425058","IntelCor_91:73:28","Broadcast","ARP","60","Who has 172.16.81.231? Tell 172.16.86.188"
"1320","22.425058","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.84.53? Tell 172.16.86.137"
"1321","22.425058","IntelCor_35:fc:b9","Broadcast","ARP","60","Who has 172.16.81.214? Tell 172.16.86.137"
"1322","22.425058","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.134? Tell 172.16.80.1"
"1323","22.425058","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1324","22.425058","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1325","22.571206","172.16.80.141","136.233.9.22","TLSv1.2","2489","Application Data"
"1326","22.572357","136.233.9.22","172.16.80.141","TCP","54","443  >  56090 [ACK] Seq=19003 Ack=25138 Win=83072 Len=0"
"1327","22.573464","136.233.9.22","172.16.80.141","TLSv1.2","460","Application Data"
"1328","22.623801","172.16.80.141","136.233.9.22","TCP","54","56090  >  443 [ACK] Seq=25138 Ack=19409 Win=130048 Len=0"
"1329","22.630172","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1330","22.630172","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1331","22.630172","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1332","22.630172","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1333","22.630172","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.218? Tell 172.16.80.1"
"1334","22.630172","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1335","22.630172","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1336","22.630172","AzureWav_8f:a2:ff","Broadcast","ARP","60","Who has 172.16.84.81? (ARP Probe)"
"1337","22.630172","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1338","22.834595","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1339","22.834595","ce:61:4a:62:d0:74","Broadcast","ARP","60","ARP Announcement for 172.16.85.57"
"1340","22.834595","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1341","22.834595","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.143? Tell 172.16.80.1"
"1342","22.834595","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1343","23.040340","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1344","23.040340","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1345","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1346","23.040340","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1347","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1348","23.040340","ce:61:4a:62:d0:74","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.85.57"
"1349","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.128? Tell 172.16.80.1"
"1350","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.117? Tell 172.16.1.1"
"1351","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1352","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.139? Tell 172.16.80.1"
"1353","23.040340","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1354","23.040340","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.82.147? Tell 172.16.87.168"
"1355","23.040340","LiteonTe_fc:66:f5","Broadcast","ARP","60","Who has 172.16.81.161? Tell 172.16.87.168"
"1356","23.040340","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1357","23.244538","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1358","23.244538","MegaWell_53:09:cd","Broadcast","ARP","60","Who has 172.16.81.23? Tell 172.16.87.100"
"1359","23.244538","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1360","23.244538","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1361","23.244538","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1362","23.244538","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1363","23.244538","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1364","23.244538","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1365","23.448985","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1366","23.448985","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.134? Tell 172.16.80.1"
"1367","23.448985","IntelCor_17:f1:dd","Broadcast","ARP","60","Who has 172.16.84.53? Tell 172.16.82.42"
"1368","23.448985","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1369","23.448985","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1370","23.654456","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1371","23.654456","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
"1372","23.654456","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.185? Tell 172.16.80.1"
"1373","23.654456","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.218? Tell 172.16.80.1"
"1374","23.654456","AzureWav_8f:a2:ff","Broadcast","ARP","60","Who has 172.16.84.81? (ARP Probe)"
"1375","23.654456","IntelCor_f6:08:e2","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.83.88"
"1376","23.654456","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.84.85? Tell 172.16.80.1"
"1377","23.654456","172.16.84.30","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1378","23.654456","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1379","23.654456","IntelCor_91:73:28","Broadcast","ARP","60","Who has 172.16.81.231? Tell 172.16.86.188"
"1380","23.654456","172.16.86.168","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1381","23.858633","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.183? Tell 172.16.80.1"
"1382","23.858633","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.143? Tell 172.16.80.1"
"1383","23.858633","IntelCor_21:0a:5c","Broadcast","ARP","60","Who has 172.16.80.1? Tell 172.16.87.81"
"1384","23.858633","172.16.80.206","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1385","23.858633","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.82.5? Tell 172.16.80.1"
"1386","24.063428","172.16.83.88","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1387","24.063428","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.29? Tell 172.16.80.1"
"1388","24.063428","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.83.27? Tell 172.16.80.1"
"1389","24.063428","172.16.84.81","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1390","24.268650","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.50? Tell 172.16.80.1"
"1391","24.268650","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.151? Tell 172.16.80.1"
"1392","24.268650","172.16.82.136","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1393","24.268650","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.80.227? Tell 172.16.80.1"
"1394","24.268650","172.16.80.160","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1395","24.268650","IntelCor_cb:ed:00","Broadcast","ARP","60","Who has 169.254.255.255? Tell 172.16.80.160"
"1396","24.268650","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.65? Tell 172.16.80.1"
"1397","24.268650","ce:61:4a:62:d0:74","Broadcast","ARP","60","ARP Announcement for 172.16.85.57"
"1398","24.268650","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.85.6? Tell 172.16.80.1"
"1399","24.472240","IntelCor_91:73:28","Broadcast","ARP","60","Who has 172.16.81.231? Tell 172.16.86.188"
"1400","24.472331","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.180? Tell 172.16.80.1"
"1401","24.473169","1e:5c:24:b9:d8:b2","Broadcast","ARP","60","Who has 172.17.56.1? Tell 172.17.60.28"
"1402","24.473169","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.194? Tell 172.16.80.1"
"1403","24.473169","172.16.83.200","172.16.87.255","UDP","305","54915  >  54915 Len=263"
"1404","24.473169","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.99? Tell 172.16.80.1"
"1405","24.473169","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.87.227? Tell 172.16.80.1"
"1406","24.679332","IntelCor_b4:b1:dd","Broadcast","ARP","60","Who has 172.16.86.106? Tell 172.16.80.1"
